id,name,register_date,followed_by,followers_count,link,account_description_based_on_last_20_tweets,mentioned_entities
14338147,Charlie Lee Ⓜ️🕸️,Wed Apr 09 02:03:48 +0000 2008,"viewfromhk, ellazhang516, ed_roman, alpackap, chrismaree_, roshunpatel, hsinjuchuang, 0xKDOT, robertjcho, calilyliu, cdixon, bhorowitz, ariannasimpson, guywuolletjr, eddylazzarin, meigga, kimbatronic, zxocw, hardhathen, arul_1111i, SpartanBlack_1, CasperJohansen, unnamedfizz, im_manderson, ForestBai1, 0xmaggie5, NPC_Leo, akshat_hk, sandeepnailwal, benlakoff, veradittakit, msantoriESQ, JCvdPlas, hildobby_, balajis, mattwalshinbos, nic__carter, MikeZajko, DAnconia_Crypto, samiam2194, AugieIlag, tylev, DavidFBailey, fehrsam, viktorfischer, HassanBassiri, asharoraa, arrington, kelicallaghan, BarrySilbert, jessewldn, pbartstephens, _alekslarsen, CremeDeLaCrypto, novogratz, kevin_kelly_ii, YanLiberman, alexgolding_, ivailoj, lomashuk, AdrianUberto, kazhiloti, ManoppoMarco, Btman_Jeff, mohamedffouda, 0xdjma, DangerWillRobin, JoeLallouz, joeykrug, hjmomtazi, Andrea__Chang, collectionist, abhishek095, KyleSamani, mattshap1, sillytuna, benmeyer154, jubos, avichal, MariaShen, puntium, SherpaHill, merschmax_, Rewkang, stevencho, blockhiro, boshen1011, 0xdenniswon, dberenzon, willwangtf, LucidMasi, fredwilson, tekinsalimi, alexhevans, kevinzhang, mikojava, ETM612, emmacui, zhao_eth, _LewisHarland_",100,https://x.com/i/user/14338147,"The user's main interests appear to revolve around cryptocurrency, blockchain technology, specifically Litecoin, and related projects and developments. They are actively involved in the crypto space, with a focus on projects like Coinbase, Litecoin, Nexus Wallet, and activities related to crypto transfers, investments, and developments.","['Litecoin', 'Solana', 'Google', 'Coinbase', 'Bitcoin', 'Olaf', 'Brian Armstrong', 'FEhrsam', 'zooko', 'octal', 'satoshilite', 'Aave', 'Balancer', 'BeefyFinance', 'Lantern Finance', 'Fidelity', 'Digital Assets', 'Charlie Lee', 'David Schwartz', 'Luxxfolio', 'Nexus Wallet', 'OnChainMonkey', 'CARDSMITHS_', 'Heritage Auction']"
14101591,Eric Conner,Sat Mar 08 17:58:18 +0000 2008,"viewfromhk, alanlau999, rleshner, hal2001, ShanAggarwal, HoolieG, danabuidl, p2fp2e, chrismaree_, seanbrown_0, roshunpatel, 0xRodney, hsinjuchuang, ariannasimpson, guywuolletjr, eddylazzarin, meigga, DarenMatsuoka, lalleclausen, pet3rpan_, gametheorizing, arul_1111i, SpartanBlack_1, unnamedfizz, im_manderson, pythianism, adam_badrawi, b_potts23, aeyakovenko, ForestBai1, NPC_Leo, sandeepnailwal, TrustlessState, RyanSAdams, benlakoff, masonnystrom, veradittakit, BalderBomans, 0xsudogm, hildobby_, pat_goodridge, Yannimoto, nic__carter, riabhutoria, MikeZajko, libertas_2035, DAnconia_Crypto, tim_khoury, fehrsam, danrobinson, gakonst, arjunblj, 0xalpo, HassanBassiri, asharoraa, 0xAikoDai, KD2Moon, dcfgod, rongplace, BAYC6603, Wuhuoqiu, jchervinsky, gham1lt0n, calebshough, sreeramkannan, pbartstephens, _alekslarsen, yuan_han_li, linsajiao, LukeWasm, suji_yan, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, lukedelphi, clwnwrldnjyr, alexgolding_, CannnGurel, ivailoj, katie_haun, ahnchrisj, brxckinridge, lomashuk, artofkot, anjan_vinod, 13yearoldvc, brockjelmore, ErickNomad, allenday, ManoppoMarco, Btman_Jeff, 0x_nico0, panekkkk, mohamedffouda, DangerWillRobin, joeykrug, jedbreed, kaiynne, shreyansh_27, mattshap1, sillytuna, RyanCrucible, benmeyer154, MariaShen, 0xren_cf, puntium, merschmax_, camillionaire_m, Rewkang, stevencho, blockhiro, will__price, ballsyalchemist, 0xdenniswon, martinetlee, dberenzon, mountainwaterpi, DannySursock, willwangtf, LucidMasi, gpl_94, stefancoh, BronheimDaniel, emmacui, zhao_eth, _LewisHarland_",128,https://x.com/i/user/14101591,"The user's main interests appear to be focused on cryptocurrency, particularly Ethereum (ETH). They are actively following and discussing Ethereum's development, price movements, market trends, and potential catalysts. The user seems to be highly optimistic and bullish on ETH, constantly sharing updates and analysis related to the cryptocurrency.","['Ethereum', 'Fidelity', 'SBET', 'US Treasury', 'Bloomberg', 'Tom Lee', 'Robinhood', 'Paul Atkins', 'DeFi', 'Joe Lubin']"
1237411,David Marcus,Thu Mar 15 18:09:53 +0000 2007,"viewfromhk, rleshner, tarunchitra, ShanAggarwal, HoolieG, ellazhang516, odagius, 0xRodney, herbiefu, robertjcho, calilyliu, cdixon, bhorowitz, ariannasimpson, sriramk, eddylazzarin, carrawu, alive_eth, meigga, DarenMatsuoka, kimbatronic, jeffrey_hu, valeryz, arul_1111i, SpartanBlack_1, pythianism, RoyLearner, adam_badrawi, santiagoroel, sandeepnailwal, RyanSAdams, veradittakit, msantoriESQ, BalderBomans, 0xsudogm, HadickM, hildobby_, balajis, mattwalshinbos, nic__carter, riabhutoria, seanjudgeciv, ronwhammond, DAnconia_Crypto, samiam2194, tylev, DavidFBailey, namcios, JustinBarlow, fehrsam, arjunblj, viktorfischer, asharoraa, arrington, kelicallaghan, KD2Moon, BarrySilbert, rajgokal, jessewldn, jchervinsky, gham1lt0n, calebshough, sreeramkannan, pbartstephens, wbrads, _alekslarsen, CremeDeLaCrypto, gracedengx, novogratz, intangiblecoins, kevin_kelly_ii, alexgolding_, katie_haun, diogomonica, rachaelrad, brxckinridge, lomashuk, Yedidbotton, anjan_vinod, kazhiloti, YettaSing, ManoppoMarco, Btman_Jeff, jackbplatts, Ivantok4, panekkkk, mohamedffouda, lmrankhan, JoeLallouz, joeykrug, zebulgar, hjmomtazi, collectionist, KyleSamani, tusharjain_, mattshap1, jubos, avichal, MariaShen, puntium, SherpaHill, merschmax_, Rewkang, blockhiro, mdudas, aaronmkern, boshen1011, 0xdenniswon, klee_049, katherineykwu, dberenzon, willwangtf, YorkZhu2, fredwilson, nickgrossman, stefancoh, mandyzcamp, eclecticcapital, mikojava, hkunimitsu, BronheimDaniel, emmacui, _LewisHarland_",123,https://x.com/i/user/1237411,"The user's main interests appear to be focused on cryptocurrency, particularly Bitcoin, decentralized finance (DeFi), and blockchain technology. They also seem to be engaged in discussions related to creator attention economy, technology advancements in healthcare, and current events.","['Bitcoin', 'Spark', 'CashApp', 'Wallet of Satoshi', 'Coinbase', 'Djokovic', 'Soham', 'IVV', 'IBIT', 'Gold ETFs']"
1599837679138504704,DBA,Mon Dec 05 18:46:52 +0000 2022,"viewfromhk, tarunchitra, hal2001, jonathankingvc, odagius, alpackap, chrismaree_, seanbrown_0, herbiefu, feynyman, robertjcho, Mega_Fund, guywuolletjr, carrawu, alive_eth, JReedRosenthal, pythianism, ForestBai1, NPC_Leo, sandeepnailwal, SPLehman, TrustlessState, HadickM, Yannimoto, mattwalshinbos, nic__carter, riabhutoria, seanjudgeciv, reganbozman, MikeZajko, DAnconia_Crypto, tim_khoury, fehrsam, viktorfischer, KD2Moon, rajgokal, Derekmw23, gham1lt0n, sreeramkannan, pbartstephens, _alekslarsen, Louissongyz, LukeWasm, ceterispar1bus, alexgolding_, menzel_clayton, diogomonica, brxckinridge, lomashuk, delitzer, 13yearoldvc, mohamedffouda, JoeLallouz, jedbreed, KyleSamani, tusharjain_, dotcuriouscat, avichal, SherpaHill, camillionaire_m, blockhiro, will__price, ballsyalchemist, DCbuild3r, 0xdenniswon, zsparta, AshAEgan, mountainwaterpi, YorkZhu2, LucidMasi, stefancoh, mandyzcamp, EvansHuangfu, BronheimDaniel, emmacui",75,https://x.com/i/user/1599837679138504704,"The user is highly interested in the cryptocurrency and blockchain space, particularly focusing on topics related to various projects, tokens, VCs, companies, and individuals. They are actively engaged in discussions around cryptocurrency valuations, market dynamics, regulatory aspects, and technological advancements within the industry. The user follows and participates in debates, podcasts, and live discussions related to crypto projects, token sales, IPOs, layer 1 and layer 2 solutions, and the future of different cryptocurrencies.","['Projects/Tokens: Coinbase, Robinhood, Hyperliquid, Solana, Polymarket, PumpFun, Believe, Launchcoin, Memecoins, Ethereum, Bitcoin, Real Economic Value']"
809169430257221632,Michael Jordan,Wed Dec 14 22:53:20 +0000 2016,"viewfromhk, rleshner, tarunchitra, hal2001, HoolieG, ed_roman, alpackap, seanbrown_0, roshunpatel, herbiefu, robertjcho, calilyliu, davidfeiock, guywuolletjr, eddylazzarin, carrawu, JReedRosenthal, lalleclausen, im_manderson, pythianism, rajivpoc, RoyLearner, b_potts23, NPC_Leo, santiagoroel, sandeepnailwal, benlakoff, masonnystrom, lstephanian, BalderBomans, tomhschmidt, HadickM, crainbf, Yannimoto, mattwalshinbos, riabhutoria, reganbozman, samiam2194, tim_khoury, fehrsam, matthuang, FrankieIsLost, arjunblj, viktorfischer, HassanBassiri, chloejiani, asharoraa, MapleLeafCap, KD2Moon, jessewldn, Derekmw23, AlanaDLevin, gham1lt0n, cooper_kunz, sreeramkannan, pbartstephens, _alekslarsen, CremeDeLaCrypto, yuan_han_li, Louissongyz, novogratz, willnuelle, intangiblecoins, anildelphi, shaughnessy119, ceterispar1bus, alexgolding_, CannnGurel, VelvetMilkman, diogomonica, ahnchrisj, brxckinridge, lomashuk, artofkot, delitzer, 13yearoldvc, jackbplatts, qwqiao, JoeLallouz, jedbreed, hjmomtazi, KyleSamani, dotcuriouscat, jubos, avichal, camillionaire_m, blockhiro, mdudas, CarlKVogel, will__price, DCbuild3r, weikengchen, zsparta, AshAEgan, katherineykwu, mountainwaterpi, DannySursock, alexhevans, stefancoh, theo_diamandis, mandyzcamp, GuilleAngeris, mikojava, ETM612, BronheimDaniel, caseykcaruso",106,https://x.com/i/user/809169430257221632,"The user's main interests revolve around cryptocurrency, blockchain technology, decentralized finance (DeFi), startups, investment, and innovation in the tech industry. They are particularly interested in the development of projects related to Bitcoin, bridges like BitVM and Garbled Circuits, as well as discussions on token economies, public markets, and the evolution of startups in capital markets.","['Alpen Labs', 'Bitcoin', 'Frachtisvc', 'Nityas', 'DBA Crypto', 'Theia Research', 'Reverie', 'Hutt', 'BitVM', 'Babylon', 'Citrea', 'Ekrem Bal', 'Delbrag', 'Jeremy Rubin', 'Liam Eagen', 'FairGate Labs', 'Osmosis', 'Dev Ohja', 'Valar Dragon', 'NYC Research Day', 'Asset quality', 'Vapor']"
1006743460483756032,Amber Group,Wed Jun 13 03:42:00 +0000 2018,"viewfromhk, tarunchitra, hal2001, ShanAggarwal, MichaelWuAmber, wallfaicer, seanbrown_0, roshunpatel, 0xRodney, hsinjuchuang, robertjcho, zxocw, JReedRosenthal, hardhathen, lukejdpearson, xinsong86, leeorgroen, pythianism, RoyLearner, 0xmaggie5, elaineyang73, veradittakit, tomhschmidt, 0xsudogm, EvgenyGaevoy, emgurevich, 0xSamHarrison, tim_khoury, fehrsam, gakonst, arjunblj, _Dave__White_, viktorfischer, HassanBassiri, asharoraa, arrington, kelicallaghan, ColtonFConley, 0xAikoDai, KD2Moon, MustafaYilham, dcfgod, jessewldn, AlanaDLevin, pbartstephens, Louissongyz, minta0103, willnuelle, ceterispar1bus, alexgolding_, CannnGurel, josh_felker, kazhiloti, allenday, ManoppoMarco, Dennyjason2, Ivantok4, panekkkk, lmrankhan, joeykrug, KyleSamani, mattshap1, MariaShen, Rewkang, blockhiro, boshen1011, ballsyalchemist, Chloeeewrx_, btcdefidadi, dberenzon, willwangtf, LucidMasi, sia_kazi, alexhevans, mikojava, BronheimDaniel, emmacui, Issa_Issa_Z, _LewisHarland_",79,https://x.com/i/user/1006743460483756032,"The user's main interests appear to be focused on blockchain technology, cryptocurrency, AI, and finance. They are particularly interested in projects and companies related to tokenization, institutional crypto finance services, AI-driven marketplaces, stablecoins, decentralized finance (DeFi), and the intersection of AI and blockchain technology.","['Amber International', 'Amber Group', 'xStocksFi', 'Solana', 'Kraken', 'Apple', 'Tesla', 'Futubull', 'Olaxbt', 'DWF Ventures', 'Mindfulness Capital', 'Web3 Labs Club', 'Credit Scend', 'MIA', 'Michael Wu', 'Sahara Labs', 'BitVM', 'Ankr', 'Fiamma Labs', 'Lombard Finance', 'Lugano Design', 'P2P Validator', 'Rockaway', 'Satlayer', 'SolvProtocol', 'UTXOmgmt', 'AVAX', 'Blizzard Fund', 'AquaNow', 'Animoca Brands', 'Iskra World', 'Depin', 'Arche Fund', 'Cointelegraph', 'Yellow Capital']"
1539681011696603137,a16z crypto,Wed Jun 22 18:45:49 +0000 2022,"viewfromhk, alanlau999, hal2001, ShanAggarwal, HoolieG, jonathankingvc, MichaelWuAmber, wallfaicer, danabuidl, 0xRickyW, p2fp2e, odagius, hsinjuchuang, 0xKDOT, BensonY4BDV, Mega_Fund, cdixon, bhorowitz, ariannasimpson, chrislyons, eddylazzarin, carrawu, tocelot, alive_eth, meigga, DarenMatsuoka, kimbatronic, JReedRosenthal, xinsong86, melmelmelting, tumilett, RoyLearner, adam_badrawi, aeyakovenko, ForestBai1, AliceL991, NPC_Leo, akshat_hk, SPLehman, benlakoff, veradittakit, Ishanee_, HadickM, hildobby_, pat_goodridge, Yannimoto, mattwalshinbos, reganbozman, MoneroMahesh, samiam2194, tim_khoury, JustinBarlow, nakul___gupta, fehrsam, FrankieIsLost, 0xalpo, HassanBassiri, chloejiani, asharoraa, arrington, kelicallaghan, ColtonFConley, Chrislulu816, KD2Moon, AlessiaBaumgar, a_chang888, rongplace, BAYC6603, Wuhuoqiu, sreeramkannan, pbartstephens, gracedengx, zemariamacedo, menzel_clayton, PaulTaylorVC, brxckinridge, artofkot, anjan_vinod, ErickNomad, YettaSing, 0xtony0x, ManoppoMarco, Warren_XF, Dennyjason2, Ivantok4, panekkkk, mohamedffouda, stutireal, rushimanche, jedbreed, Andrea__Chang, TheOnlyNom, shreyansh_27, KyleSamani, RyanCrucible, dotcuriouscat, avichal, MariaShen, puntium, SherpaHill, camillionaire_m, blockhiro, sergekass, ballsyalchemist, Chloeeewrx_, DCbuild3r, 0xdenniswon, klee_049, zsparta, btcdefidadi, iamdonho, martinetlee, AshAEgan, willwangtf, YorkZhu2, LucidMasi, sia_kazi, mandyzcamp, matthewabeck1, EvansHuangfu, theshikhai",121,https://x.com/i/user/1539681011696603137,"The user's main interests and focus areas revolve around cryptocurrency, blockchain technology, marketing strategies for startups and token launches, personal and physical security for founders and investors, and reading recommendations related to technology and blockchain.","['a16zcrypto', 'Daren Matsuoka', 'Amanda Tyler', 'Claire Karat', 'Kim Batronic', 'smc90', 'eddylazzarin', 'recmo', 'Adrian Ludwig']"
1372537604369879041,Miss Sentient,Thu Mar 18 13:17:29 +0000 2021,"viewfromhk, tarunchitra, 0xRickyW, odagius, roshunpatel, 0xRodney, hsinjuchuang, herbiefu, carrawu, meigga, valeryz, CasperJohansen, rajivpoc, RoyLearner, b_potts23, sandeepnailwal, 0xkenzi, SPLehman, benlakoff, BalderBomans, tomhschmidt, HadickM, crainbf, Yannimoto, YoannTurpin1, DAnconia_Crypto, 0xSamHarrison, tim_khoury, JustinBarlow, nakul___gupta, _charlienoyes, samantha_bohbot, chloejiani, arrington, kelicallaghan, Chrislulu816, AlessiaBaumgar, calebshough, sreeramkannan, _alekslarsen, yuan_han_li, Louissongyz, suji_yan, shaughnessy119, zemariamacedo, lukedelphi, CannnGurel, ErickNomad, YettaSing, 0xtony0x, ManoppoMarco, Ivantok4, panekkkk, DangerWillRobin, stutireal, degenpapi, rushimanche, SmokeyTheBera, joeykrug, abhishek095, shreyansh_27, michaelh_0g, dotcuriouscat, avichal, MariaShen, camillionaire_m, blockhiro, mdudas, CarlKVogel, ballsyalchemist, DCbuild3r, btcdefidadi, iamdonho, willwangtf, tekinsalimi, sia_kazi, stefancoh, matthewabeck1, hkunimitsu, EvansHuangfu",80,https://x.com/i/user/1372537604369879041,"The user's main interests seem to revolve around technology, particularly artificial intelligence (AI), startups, AI subscriptions, and the potential impact and implications of AI on society. They also show an interest in blockchain technology, entrepreneurial advice, personal reflections, and humor.","['Google / @googlechrome', 'AI', 'KBW', 'levain cookie', 'Einstein', 'Blockchain', 'Founders', 'Google']"
1357749263632109570,Yuga Labs,Fri Feb 05 17:54:16 +0000 2021,"viewfromhk, ysiu, alanlau999, tarunchitra, p2fp2e, odagius, roshunpatel, 0xRodney, cdixon, ariannasimpson, chrislyons, guywuolletjr, eddylazzarin, carrawu, tocelot, alive_eth, meigga, DarenMatsuoka, SpartanBlack_1, CasperJohansen, melmelmelting, unnamedfizz, leeorgroen, AliceL991, NPC_Leo, elaineyang73, sandeepnailwal, 0xkenzi, SPLehman, hildobby_, YoannTurpin1, 0xSamHarrison, fehrsam, viktorfischer, HassanBassiri, asharoraa, arrington, 0xAikoDai, KD2Moon, rajgokal, _jaechung, a_chang888, BAYC6603, Derekmw23, pbartstephens, _kinjalbshah, minta0103, novogratz, kevin_kelly_ii, clwnwrldnjyr, menzel_clayton, anjan_vinod, allen_su1024, Warren_XF, Dennyjason2, Ivantok4, mohamedffouda, lmrankhan, stutireal, hjmomtazi, collectionist, shreyansh_27, mattshap1, sillytuna, RyanCrucible, MariaShen, SherpaHill, camillionaire_m, Rewkang, blockhiro, boshen1011, 0xdenniswon, klee_049, willwangtf, LucidMasi, sia_kazi, EvansHuangfu, emmacui, Issa_Issa_Z",79,https://x.com/i/user/1357749263632109570,"The user's main interests seem to revolve around NFTs, crypto projects, and digital art. They are involved in communities like ApeChain, ApeCoin, Glyph, Moonbirds, and CryptoPunks. The user seems to be engaged in events, acquisitions, and developments within the NFT and crypto space.","['ApeFest', 'ComplexCon', 'ApeCo', 'Magic Eden', 'ApeChain', 'Glyph', 'ApeCoin', 'Moonbirds', 'Ocap Games', 'Larva Labs', 'CryptoPunks', 'Orange Cap Games', 'Larva Labs', 'Matt Hall', 'John Watkinson', 'Micky Malka', 'Becky Kleiner', 'Wylie Aronow', 'Natalie Stone', 'Erick Calderon', 'ZKM | Center for Art and Media', 'Nam June Paik', 'Bill Viola', 'Jeffrey Shaw']"
16477634,Pavel Durov,Sat Sep 27 00:12:22 +0000 2008,"viewfromhk, ysiu, alanlau999, hal2001, ShanAggarwal, MichaelWuAmber, p2fp2e, odagius, seanbrown_0, roshunpatel, hsinjuchuang, herbiefu, davidfeiock, zxocw, xinsong86, gametheorizing, unnamedfizz, im_manderson, aeyakovenko, sandeepnailwal, veradittakit, msantoriESQ, 0xsudogm, hildobby_, nic__carter, emgurevich, samiam2194, AugieIlag, fehrsam, viktorfischer, asharoraa, kelicallaghan, Chrislulu816, KD2Moon, AlessiaBaumgar, rajgokal, BAYC6603, dujunx, Derekmw23, sreeramkannan, pbartstephens, suji_yan, YanLiberman, shaughnessy119, clwnwrldnjyr, lomashuk, sgershuni, Yedidbotton, ErickNomad, 0xtony0x, jackbplatts, Dennyjason2, Ivantok4, mohamedffouda, kaiynne, hjmomtazi, 0xHoward_Peng, collectionist, KyleSamani, tusharjain_, gdog97_, RyanCrucible, merschmax_, camillionaire_m, Rewkang, blockhiro, MrkvakEth, Chloeeewrx_, zsparta, willwangtf, nickgrossman, hkunimitsu, emmacui, Issa_Issa_Z",74,https://x.com/i/user/16477634,"The user's main interests and focus areas include technology, blockchain, NFTs, privacy, media ethics, government control over online platforms, encryption, and freedom of information. They are also involved in or closely following developments related to Telegram, Pavel Durov, and partnerships with other entities.","['SnoopDogg', 'Telegram', 'NFTs', 'Android', 'Pavel Durov', 'Le Point', 'Tucker Carlson', 'Ronald Reagan', 'Le Monde', 'France', 'OSLOFF', 'Tucker Carlson Tonight', 'Ethereum', 'xAI', 'Elon Musk']"
173715519,Ryan Zurrer,Mon Aug 02 04:58:35 +0000 2010,"viewfromhk, alanlau999, hal2001, alpackap, chrismaree_, hsinjuchuang, calilyliu, joel_john95, cdixon, ariannasimpson, guywuolletjr, eddylazzarin, alive_eth, DarenMatsuoka, kimbatronic, zxocw, hardhathen, SpartanBlack_1, CasperJohansen, melmelmelting, im_manderson, pythianism, RoyLearner, ForestBai1, AliceL991, santiagoroel, RyanSAdams, benlakoff, masonnystrom, veradittakit, msantoriESQ, BalderBomans, hosseeb, tomhschmidt, crainbf, meherroy, Yannimoto, mattwalshinbos, nic__carter, EvgenyGaevoy, emgurevich, reganbozman, CharlieSandor, fehrsam, matthuang, arjunblj, viktorfischer, emptymetadata, HassanBassiri, asharoraa, arrington, MustafaYilham, jessewldn, Derekmw23, gham1lt0n, jphackworth42, pbartstephens, wbrads, _alekslarsen, CremeDeLaCrypto, yuan_han_li, novogratz, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, pierskicks, lomashuk, AdrianUberto, anjan_vinod, notscottmoore, delitzer, chtmorris, kazhiloti, ManoppoMarco, Btman_Jeff, jackbplatts, panekkkk, mohamedffouda, 0xdjma, JoeLallouz, joeykrug, kaiynne, hjmomtazi, collectionist, KyleSamani, tusharjain_, mattshap1, sillytuna, RyanCrucible, benmeyer154, avichal, merschmax_, camillionaire_m, Rewkang, roder1k, aaronmkern, 0xdenniswon, wengevar, AshAEgan, katherineykwu, dberenzon, mountainwaterpi, LucidMasi, nickgrossman, alexhevans, ETM612, emmacui, zhao_eth, _LewisHarland_",111,https://x.com/i/user/173715519,"The user is highly interested in decentralized finance (DeFi), venture capital, crypto projects, digital art, NFTs, and Ethereum ecosystem developments. They are actively involved in supporting and investing in projects related to DeFi, crypto treasuries, art collections, on-chain asset management, and community-driven participation in the crypto space.","['@GSQHoldings', '@Dialectic_Group', '$GAME', '@Noahbolanowski', '@1OF1_art', '@othership_us', '@robbiebent1', 'EthCC', '@Meph1587', '@makinafi', '@jennaszenk', '@inkonchain', '@wormhole', '@SteakhouseFi', '@stable_summit', '@kukulabanze', '@aljaparis', '@JustinGilanyi', '@artmetaofficial', '@ethereumfndn', '@jchaskin22', 'Nico', '@james_gaps', '@NTmoney', '@Azuki', 'NFTs']"
